#### EXPORT DONNEES METEO POUR "MONTRéAL" (LAT/LON: 45.5086699/-73.5539925)
#### DONNEES PROVENANT DE WWW.HISTORIQUE-METEO.NET - UTILISATION LIBRE A CONDITION DE MENTIONNER LEUR PROVENANCE
#### DOC POUR LES WEATHER CODES : https://www.historique-meteo.net/weathercodes.txt
DATE,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,WINDSPEED_MAX_KMH,TEMPERATURE_MORNING_C,TEMPERATURE_NOON_C,TEMPERATURE_EVENING_C,PRECIP_TOTAL_DAY_MM,HUMIDITY_MAX_PERCENT,VISIBILITY_AVG_KM,PRESSURE_MAX_MB,CLOUDCOVER_AVG_PERCENT,HEATINDEX_MAX_C,DEWPOINT_MAX_C,WINDTEMP_MAX_C,WEATHER_CODE_MORNING,WEATHER_CODE_NOON,WEATHER_CODE_EVENING,TOTAL_SNOW_MM,UV_INDEX,SUNHOUR,OPINION,SUNSET,SUNRISE,TEMPERATURE_NIGHT_C
2021-11-23,1,-2,17,-2,-0,-0,0,55,10,1023,45.875,1,0,-7,116,122,116,0,2,5.2,météo très défavorable,16:16:00,07:05:00,-2
2021-11-24,2,-2,8,-2,1,1,0,51,10,1028,7,2,0,-4,113,113,113,0,2,8.7,météo très défavorable,16:16:00,07:06:00,-2
2021-11-25,3,-1,4,-0,2,2,0,65,10,1024,57.5,3,0,-2,116,122,119,0,2,3.4,météo très défavorable,16:15:00,07:07:00,0
2021-11-26,2,-3,27,1,1,-2,3.2,99,9,1008,99.875,2,2,-7,296,332,122,0.2,1,3.4,météo très défavorable,16:14:00,07:08:00,1
2021-11-27,-3,-5,26,-5,-4,-3,3.9,86,4.25,1002,97.125,0,0,-12,338,338,371,3.2,1,3.4,météo très défavorable,16:14:00,07:10:00,-5
2021-11-28,-2,-4,28,-4,-3,-2,0.3,79,10,1008,93.875,0,0,-11,326,122,119,0.2,1,3.4,météo très défavorable,16:13:00,07:11:00,-4
2021-11-29,-1,-5,12,-5,-3,-3,0,87,10,1014,57,0,0,-9,116,116,113,0,1,8.7,météo très défavorable,16:13:00,07:12:00,-4
2021-11-30,-2,-5,13,-5,-3,-3,0,87,10,1013,57.625,0,0,-8,116,116,119,0,2,5.1,météo très défavorable,16:12:00,07:13:00,-5
2021-12-01,2,-1,16,0,2,1,0.3,88,8.375,1017,85.375,2,0,-5,323,113,143,0.2,1,5.1,météo très défavorable,16:12:00,07:14:00,0
2021-12-02,4,-2,26,-1,2,3,3.7,99,7.5,1014,97.125,4,3,-4,332,122,296,0.3,1,3.4,météo très défavorable,16:12:00,07:16:00,-1
2021-12-03,3,-5,27,-2,-3,-1,0,67,10,1016,57.25,3,0,-10,122,119,113,0,1,5.1,météo très défavorable,16:11:00,07:17:00,0
2021-12-04,-3,-6,6,-5,-4,-4,0.1,79,10,1024,85.125,0,0,-8,122,122,122,0.1,2,3.3,météo très défavorable,16:11:00,07:18:00,-5
2021-12-05,-2,-5,12,-5,-4,-3,0.2,73,9.625,1030,51,0,0,-10,113,122,116,0.2,1,6.9,météo très défavorable,16:11:00,07:19:00,-4
2021-12-06,8,-4,35,2,6,6,4.9,92,7.375,1022,90.875,8,6,-4,296,266,176,0.1,2,3.3,météo très défavorable,16:11:00,07:20:00,-1
2021-12-07,-0,-7,22,-4,-5,-6,0,63,9,1029,40.5,0,0,-13,116,119,116,0,1,6.9,météo très défavorable,16:11:00,07:21:00,-2
2021-12-08,-5,-8,13,-7,-6,-6,0.1,63,10,1025,95.875,0,0,-14,122,122,326,0.1,1,3.3,météo très défavorable,16:11:00,07:22:00,-7
2021-12-09,-5,-8,9,-8,-6,-5,0.5,90,9.375,1026,100,0,0,-13,326,326,122,0.4,1,3.3,météo très défavorable,16:10:00,07:23:00,-8
2021-12-10,1,-5,15,-4,-1,0,0.3,95,8.75,1022,93.625,1,0,-9,116,332,122,0.3,1,3.3,météo très défavorable,16:10:00,07:24:00,-5
2021-12-11,9,1,31,1,6,9,1.4,94,5.875,1015,88.5,9,7,-2,266,266,122,0,2,5.1,météo très défavorable,16:11:00,07:25:00,2
2021-12-12,5,0,28,0,4,4,0,64,10,1018,31.375,5,0,-6,116,113,116,0,1,8.7,météo très défavorable,16:11:00,07:26:00,1
2021-12-13,8,3,27,4,7,7,0,71,10,1017,33.375,8,2,-1,116,113,113,0,3,8.7,météo très défavorable,16:11:00,07:26:00,4
2021-12-14,3,0,12,2,3,1,0,82,10,1035,59.25,3,0,-1,116,116,116,0,2,8.7,météo très défavorable,16:11:00,07:27:00,3
2021-12-15,2,-2,12,-2,-0,2,0.9,53,8.875,1040,76.875,2,1,-6,122,122,317,0,2,5.1,météo très défavorable,16:11:00,07:28:00,-2
2021-12-16,14,3,18,5,9,13,1.3,96,7,1019,90.375,14,10,1,266,113,122,0,2,5.1,météo très défavorable,16:11:00,07:29:00,4
2021-12-17,13,1,29,7,5,6,0.1,65,10,1021,25.875,13,10,1,116,116,113,0,2,8.7,météo correcte,16:12:00,07:29:00,10
2021-12-18,-1,-5,16,-3,-3,-5,1.1,61,7,1026,66.875,0,0,-10,116,122,338,0.9,2,3.3,météo très défavorable,16:12:00,07:30:00,-2
2021-12-19,-3,-7,13,-5,-4,-4,1.2,92,8,1024,68.5,0,0,-10,326,119,116,1,1,5.1,météo très défavorable,16:12:00,07:31:00,-4
2021-12-20,-0,-10,12,-10,-7,-4,0.5,90,9,1027,54.125,0,0,-14,113,122,326,0.4,2,5.1,météo très défavorable,16:13:00,07:31:00,-9
2021-12-21,1,-7,24,-2,-5,-7,0.3,75,8.75,1023,65.375,1,0,-13,311,116,116,0,1,6.9,météo très défavorable,16:13:00,07:32:00,1
2021-12-22,0,-6,13,-6,-1,-3,0.4,98,7.375,1015,71.375,0,0,-11,116,326,143,0.3,1,3.3,météo très défavorable,16:14:00,07:32:00,-6
2021-12-23,-5,-10,19,-9,-8,-8,0,82,10,1020,44.875,0,0,-17,113,116,116,0,1,8.7,météo très défavorable,16:14:00,07:33:00,-7
2021-12-24,-8,-11,10,-11,-9,-9,0,74,10,1021,41.875,0,0,-17,119,113,113,0,1,8.7,météo très défavorable,16:15:00,07:33:00,-9
2021-12-25,-7,-11,16,-11,-9,-7,0,72,10,1016,60,0,0,-18,122,116,119,0,1,6.9,météo très défavorable,16:16:00,07:33:00,-10
2021-12-26,-1,-4,19,-4,-1,-1,8.6,98,2.875,1018,98.625,0,0,-10,338,338,338,6.9,1,3.3,météo très défavorable,16:16:00,07:34:00,-4
2021-12-27,-8,-15,7,-15,-9,-10,0,94,10,1024,34.75,0,0,-18,113,113,113,0,2,5.1,météo très défavorable,16:17:00,07:34:00,-12
2021-12-28,1,-8,19,-6,-0,-0,0.6,95,8.125,1015,61.875,1,0,-9,332,368,116,0.5,2,5.1,météo très défavorable,16:18:00,07:34:00,-7
2021-12-29,-2,-8,12,-8,-3,-3,0.5,96,6.25,1015,58,0,0,-11,143,116,332,0.1,1,8.7,météo très défavorable,16:19:00,07:34:00,-7
2021-12-30,-2,-6,11,-5,-3,-2,1.2,98,6,1016,100,0,0,-8,326,332,317,0.1,1,3.3,météo très défavorable,16:20:00,07:35:00,-5
2021-12-31,0,-3,6,-2,-1,0,0.3,100,2.75,1015,97.875,0,0,-5,260,143,260,0.1,1,3.3,météo très défavorable,16:20:00,07:35:00,-2
