x                  ,y                  ,TOTAL_PRECIPITATION_FLAG ,SPEED_MAX_GUST_FLAG ,SNOW_ON_GROUND ,MIN_REL_HUMIDITY ,TOTAL_RAIN_FLAG ,LOCAL_DAY ,LOCAL_YEAR ,TOTAL_SNOW ,LOCAL_DATE          ,MIN_TEMPERATURE ,COOLING_DEGREE_DAYS_FLAG ,MAX_REL_HUMIDITY_FLAG ,MEAN_TEMPERATURE ,DIRECTION_MAX_GUST ,MAX_TEMPERATURE ,TOTAL_PRECIPITATION ,MAX_TEMPERATURE_FLAG ,DIRECTION_MAX_GUST_FLAG ,MEAN_TEMPERATURE_FLAG ,SPEED_MAX_GUST ,COOLING_DEGREE_DAYS ,SNOW_ON_GROUND_FLAG ,STATION_NAME                         ,LOCAL_MONTH ,HEATING_DEGREE_DAYS_FLAG ,MIN_TEMPERATURE_FLAG ,MIN_REL_HUMIDITY_FLAG ,MAX_REL_HUMIDITY ,CLIMATE_IDENTIFIER ,HEATING_DEGREE_DAYS ,PROVINCE_CODE ,TOTAL_RAIN ,ID                 ,TOTAL_SNOW_FLAG
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,             2 ,              59 ,                ,        1 ,      2019 ,           ,2019-01-01 00:00:00 ,-12.8           ,                         ,                      ,-5.1             ,                30 ,2.5             ,               16.5 ,                     ,                        ,                      ,            50 ,                0   ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,          1 ,                         ,                     ,                      ,              98 ,702S006            ,               23.1 ,QC            ,           ,702S006.2019.1.1   ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,             2 ,              47 ,                ,        2 ,      2019 ,           ,2019-01-02 00:00:00 ,-15.4           ,                         ,                      ,-12.1            ,                   ,-8.7            ,                0.5 ,                     ,                        ,                      ,               ,                0   ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,          1 ,                         ,                     ,                      ,              84 ,702S006            ,               30.1 ,QC            ,           ,702S006.2019.1.2   ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,             2 ,              77 ,                ,        3 ,      2019 ,           ,2019-01-03 00:00:00 ,-14             ,                         ,                      ,-7.8             ,                 2 ,-1.6            ,                2.3 ,                     ,                        ,                      ,            31 ,                0   ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,          1 ,                         ,                     ,                      ,              95 ,702S006            ,               25.8 ,QC            ,           ,702S006.2019.1.3   ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,             6 ,              78 ,                ,        4 ,      2019 ,           ,2019-01-04 00:00:00 ,-1.9            ,                         ,                      ,0.5              ,                23 ,3               ,                2.3 ,                     ,                        ,                      ,            38 ,                0   ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,          1 ,                         ,                     ,                      ,              99 ,702S006            ,               17.5 ,QC            ,           ,702S006.2019.1.4   ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,             3 ,              84 ,                ,        5 ,      2019 ,           ,2019-01-05 00:00:00 ,0.2             ,                         ,                      ,1.2              ,                   ,2.3             ,                0   ,                     ,                        ,                      ,               ,                0   ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,          1 ,                         ,                     ,                      ,              92 ,702S006            ,               16.8 ,QC            ,           ,702S006.2019.1.5   ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,             2 ,              50 ,                ,        6 ,      2019 ,           ,2019-01-06 00:00:00 ,-12.9           ,                         ,                      ,-5.7             ,                34 ,1.5             ,                0.2 ,                     ,                        ,                      ,            46 ,                0   ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,          1 ,                         ,                     ,                      ,              95 ,702S006            ,               23.7 ,QC            ,           ,702S006.2019.1.6   ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,             2 ,              43 ,                ,        7 ,      2019 ,           ,2019-01-07 00:00:00 ,-17.1           ,                         ,                      ,-12.8            ,                10 ,-8.5            ,                3.2 ,                     ,                        ,                      ,            35 ,                0   ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,          1 ,                         ,                     ,                      ,              88 ,702S006            ,               30.8 ,QC            ,           ,702S006.2019.1.7   ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,             2 ,              83 ,                ,        8 ,      2019 ,           ,2019-01-08 00:00:00 ,-8.8            ,                         ,                      ,-3.7             ,                14 ,1.4             ,                5.4 ,                     ,                        ,                      ,            58 ,                0   ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,          1 ,                         ,                     ,                      ,              97 ,702S006            ,               21.7 ,QC            ,           ,702S006.2019.1.8   ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,             3 ,              73 ,                ,        9 ,      2019 ,           ,2019-01-09 00:00:00 ,-3              ,                         ,                      ,-0.9             ,                31 ,1.2             ,                0   ,                     ,                        ,                      ,            36 ,                0   ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,          1 ,                         ,                     ,                      ,              94 ,702S006            ,               18.9 ,QC            ,           ,702S006.2019.1.9   ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,            11 ,              62 ,                ,       10 ,      2019 ,           ,2019-01-10 00:00:00 ,-12.9           ,                         ,                      ,-7.9             ,                28 ,-2.8            ,                0.2 ,                     ,                        ,                      ,            48 ,                0   ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,          1 ,                         ,                     ,                      ,              92 ,702S006            ,               25.9 ,QC            ,           ,702S006.2019.1.10  ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,             3 ,              53 ,                ,       11 ,      2019 ,           ,2019-01-11 00:00:00 ,-18.9           ,                         ,                      ,-15.9            ,                25 ,-12.9           ,                0.4 ,                     ,                        ,                      ,            43 ,                0   ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,          1 ,                         ,                     ,                      ,              66 ,702S006            ,               33.9 ,QC            ,           ,702S006.2019.1.11  ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,             2 ,              54 ,                ,       12 ,      2019 ,           ,2019-01-12 00:00:00 ,-18.2           ,                         ,                      ,-15.9            ,                24 ,-13.5           ,                0   ,                     ,                        ,                      ,            31 ,                0   ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,          1 ,                         ,                     ,                      ,              77 ,702S006            ,               33.9 ,QC            ,           ,702S006.2019.1.12  ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,             2 ,              62 ,                ,       13 ,      2019 ,           ,2019-01-13 00:00:00 ,-19.9           ,                         ,                      ,-15.1            ,                   ,-10.3           ,                1.5 ,                     ,                        ,                      ,               ,                0   ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,          1 ,                         ,                     ,                      ,              89 ,702S006            ,               33.1 ,QC            ,           ,702S006.2019.1.13  ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,             2 ,              66 ,                ,       14 ,      2019 ,           ,2019-01-14 00:00:00 ,-18             ,                         ,                      ,-12.9            ,                   ,-7.8            ,                0.6 ,                     ,                        ,                      ,               ,                0   ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,          1 ,                         ,                     ,                      ,              89 ,702S006            ,               30.9 ,QC            ,           ,702S006.2019.1.14  ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,             3 ,              74 ,                ,       15 ,      2019 ,           ,2019-01-15 00:00:00 ,-7.8            ,                         ,                      ,-4.6             ,                14 ,-1.4            ,                0.5 ,                     ,                        ,                      ,            31 ,                0   ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,          1 ,                         ,                     ,                      ,              90 ,702S006            ,               22.6 ,QC            ,           ,702S006.2019.1.15  ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,             3 ,              53 ,                ,       16 ,      2019 ,           ,2019-01-16 00:00:00 ,-17.5           ,                         ,                      ,-8               ,                30 ,1.4             ,                0.4 ,                     ,                        ,                      ,            60 ,                0   ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,          1 ,                         ,                     ,                      ,              90 ,702S006            ,               26   ,QC            ,           ,702S006.2019.1.16  ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,             2 ,              45 ,                ,       17 ,      2019 ,           ,2019-01-17 00:00:00 ,-21.1           ,                         ,                      ,-17.2            ,                   ,-13.2           ,                1.1 ,                     ,                        ,                      ,               ,                0   ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,          1 ,                         ,                     ,                      ,              74 ,702S006            ,               35.2 ,QC            ,           ,702S006.2019.1.17  ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,             3 ,              57 ,                ,       18 ,      2019 ,           ,2019-01-18 00:00:00 ,-15.9           ,                         ,                      ,-12.4            ,                   ,-8.9            ,                1.2 ,                     ,                        ,                      ,               ,                0   ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,          1 ,                         ,                     ,                      ,              84 ,702S006            ,               30.4 ,QC            ,           ,702S006.2019.1.18  ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,             5 ,              53 ,                ,       19 ,      2019 ,           ,2019-01-19 00:00:00 ,-22.9           ,                         ,                      ,-19              ,                 3 ,-15.1           ,                1.8 ,                     ,                        ,                      ,            38 ,                0   ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,          1 ,                         ,                     ,                      ,              77 ,702S006            ,               37   ,QC            ,           ,702S006.2019.1.19  ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,             5 ,              68 ,                ,       20 ,      2019 ,           ,2019-01-20 00:00:00 ,-21.2           ,                         ,                      ,-18.4            ,                 1 ,-15.6           ,                6.7 ,                     ,                        ,                      ,            53 ,                0   ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,          1 ,                         ,                     ,                      ,              82 ,702S006            ,               36.4 ,QC            ,           ,702S006.2019.1.20  ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,            17 ,              52 ,                ,       21 ,      2019 ,           ,2019-01-21 00:00:00 ,-21.4           ,                         ,                      ,-18.9            ,                28 ,-16.3           ,                1.1 ,                     ,                        ,                      ,            48 ,                0   ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,          1 ,                         ,                     ,                      ,              77 ,702S006            ,               36.9 ,QC            ,           ,702S006.2019.1.21  ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,            13 ,              51 ,                ,       22 ,      2019 ,           ,2019-01-22 00:00:00 ,-22.3           ,                         ,                      ,-16              ,                28 ,-9.7            ,                0   ,                     ,                        ,                      ,            34 ,                0   ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,          1 ,                         ,                     ,                      ,              69 ,702S006            ,               34   ,QC            ,           ,702S006.2019.1.22  ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,            16 ,              56 ,                ,       23 ,      2019 ,           ,2019-01-23 00:00:00 ,-13.3           ,                         ,                      ,-6.3             ,                   ,0.7             ,               16   ,                     ,                        ,                      ,               ,                0   ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,          1 ,                         ,                     ,                      ,              98 ,702S006            ,               24.3 ,QC            ,           ,702S006.2019.1.23  ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,            16 ,              71 ,                ,       24 ,      2019 ,           ,2019-01-24 00:00:00 ,-6.6            ,                         ,                      ,-2               ,                30 ,2.5             ,               21.1 ,                     ,                        ,                      ,            49 ,                0   ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,          1 ,                         ,                     ,                      ,              99 ,702S006            ,               20   ,QC            ,           ,702S006.2019.1.24  ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,            12 ,              43 ,                ,       25 ,      2019 ,           ,2019-01-25 00:00:00 ,-11             ,                         ,                      ,-6.3             ,                25 ,-1.6            ,                0.4 ,                     ,                        ,                      ,            57 ,                0   ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,          1 ,                         ,                     ,                      ,              83 ,702S006            ,               24.3 ,QC            ,           ,702S006.2019.1.25  ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,            12 ,              52 ,                ,       26 ,      2019 ,           ,2019-01-26 00:00:00 ,-13.7           ,                         ,                      ,-12              ,                   ,-10.3           ,                1.3 ,                     ,                        ,                      ,               ,                0   ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,          1 ,                         ,                     ,                      ,              85 ,702S006            ,               30   ,QC            ,           ,702S006.2019.1.26  ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,            13 ,              43 ,                ,       27 ,      2019 ,           ,2019-01-27 00:00:00 ,-12.5           ,                         ,                      ,-6.5             ,                22 ,-0.5            ,                0   ,                     ,                        ,                      ,            56 ,                0   ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,          1 ,                         ,                     ,                      ,              86 ,702S006            ,               24.5 ,QC            ,           ,702S006.2019.1.27  ,
-73.74166666666666 ,45.467777777777776 ,M                        ,                    ,            13 ,              33 ,                ,       28 ,      2019 ,           ,2019-01-28 00:00:00 ,-20.5           ,                         ,                      ,-16.4            ,                 4 ,-12.3           ,                    ,                     ,                        ,                      ,            35 ,                0   ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,          1 ,                         ,                     ,                      ,              54 ,702S006            ,               34.4 ,QC            ,           ,702S006.2019.1.28  ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,            13 ,              56 ,                ,       29 ,      2019 ,           ,2019-01-29 00:00:00 ,-18             ,                         ,                      ,-13.5            ,                 4 ,-9.1            ,                6   ,                     ,                        ,                      ,            40 ,                0   ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,          1 ,                         ,                     ,                      ,              90 ,702S006            ,               31.5 ,QC            ,           ,702S006.2019.1.29  ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,            23 ,              43 ,                ,       30 ,      2019 ,           ,2019-01-30 00:00:00 ,-16.8           ,                         ,                      ,-12.2            ,                25 ,-7.5            ,                0   ,                     ,                        ,                      ,            53 ,                0   ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,          1 ,                         ,                     ,                      ,              90 ,702S006            ,               30.2 ,QC            ,           ,702S006.2019.1.30  ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,            18 ,              51 ,                ,       31 ,      2019 ,           ,2019-01-31 00:00:00 ,-17.4           ,                         ,                      ,-15.6            ,                25 ,-13.9           ,                0   ,                     ,                        ,                      ,            53 ,                0   ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,          1 ,                         ,                     ,                      ,              73 ,702S006            ,               33.6 ,QC            ,           ,702S006.2019.1.31  ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,            16 ,              37 ,                ,        1 ,      2019 ,           ,2019-02-01 00:00:00 ,-17.1           ,                         ,                      ,-14.5            ,                25 ,-11.9           ,                0   ,                     ,                        ,                      ,            42 ,                0   ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,          2 ,                         ,                     ,                      ,              69 ,702S006            ,               32.5 ,QC            ,           ,702S006.2019.2.1   ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,            15 ,              71 ,                ,        2 ,      2019 ,           ,2019-02-02 00:00:00 ,-15.4           ,                         ,                      ,-10.8            ,                23 ,-6.3            ,                2.2 ,                     ,                        ,                      ,            34 ,                0   ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,          2 ,                         ,                     ,                      ,              93 ,702S006            ,               28.8 ,QC            ,           ,702S006.2019.2.2   ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,            22 ,              61 ,                ,        3 ,      2019 ,           ,2019-02-03 00:00:00 ,-14.3           ,                         ,                      ,-12.4            ,                   ,-10.6           ,                2   ,                     ,                        ,                      ,               ,                0   ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,          2 ,                         ,                     ,                      ,              91 ,702S006            ,               30.4 ,QC            ,           ,702S006.2019.2.3   ,
-73.74166666666666 ,45.467777777777776 ,                         ,M                   ,            20 ,              91 ,                ,        4 ,      2019 ,           ,2019-02-04 00:00:00 ,-10.6           ,                         ,                      ,-6.7             ,                   ,-2.9            ,                0.9 ,                     ,M                       ,                      ,               ,                0   ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,          2 ,                         ,                     ,                      ,              96 ,702S006            ,               24.7 ,QC            ,           ,702S006.2019.2.4   ,
-73.74166666666666 ,45.467777777777776 ,                         ,M                   ,            18 ,              64 ,                ,        5 ,      2019 ,           ,2019-02-05 00:00:00 ,-9.5            ,                         ,                      ,-1.2             ,                   ,7.1             ,                7.7 ,                     ,M                       ,                      ,               ,                0   ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,          2 ,                         ,                     ,                      ,              98 ,702S006            ,               19.2 ,QC            ,           ,702S006.2019.2.5   ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,            14 ,              67 ,                ,        6 ,      2019 ,           ,2019-02-06 00:00:00 ,-10.7           ,                         ,                      ,-8.3             ,                 3 ,-5.8            ,                3.4 ,                     ,                        ,                      ,            38 ,                0   ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,          2 ,                         ,                     ,                      ,              95 ,702S006            ,               26.3 ,QC            ,           ,702S006.2019.2.6   ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,            14 ,              89 ,                ,        7 ,      2019 ,           ,2019-02-07 00:00:00 ,-6.7            ,                         ,                      ,-2.2             ,                   ,2.3             ,                1.7 ,                     ,                        ,                      ,               ,                0   ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,          2 ,                         ,                     ,                      ,              94 ,702S006            ,               20.2 ,QC            ,           ,702S006.2019.2.7   ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,            14 ,              46 ,                ,        8 ,      2019 ,           ,2019-02-08 00:00:00 ,-8.8            ,                         ,                      ,-1.1             ,                25 ,6.6             ,                0.7 ,                     ,                        ,                      ,            84 ,                0   ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,          2 ,                         ,                     ,                      ,              94 ,702S006            ,               19.1 ,QC            ,           ,702S006.2019.2.8   ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,            12 ,              41 ,                ,        9 ,      2019 ,           ,2019-02-09 00:00:00 ,-11.6           ,                         ,                      ,-9.3             ,                26 ,-7              ,                0   ,                     ,                        ,                      ,            70 ,                0   ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,          2 ,                         ,                     ,                      ,              58 ,702S006            ,               27.3 ,QC            ,           ,702S006.2019.2.9   ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,            12 ,              51 ,                ,       10 ,      2019 ,           ,2019-02-10 00:00:00 ,-13.3           ,                         ,                      ,-9.8             ,                25 ,-6.4            ,                0   ,                     ,                        ,                      ,            39 ,                0   ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,          2 ,                         ,                     ,                      ,              72 ,702S006            ,               27.8 ,QC            ,           ,702S006.2019.2.10  ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,            11 ,              35 ,                ,       11 ,      2019 ,           ,2019-02-11 00:00:00 ,-14.2           ,                         ,                      ,-11.1            ,                   ,-8              ,                0   ,                     ,                        ,                      ,               ,                0   ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,          2 ,                         ,                     ,                      ,              74 ,702S006            ,               29.1 ,QC            ,           ,702S006.2019.2.11  ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,            11 ,              54 ,                ,       12 ,      2019 ,           ,2019-02-12 00:00:00 ,-16.5           ,                         ,                      ,-11.1            ,                 5 ,-5.7            ,               13.9 ,                     ,                        ,                      ,            40 ,                0   ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,          2 ,                         ,                     ,                      ,              92 ,702S006            ,               29.1 ,QC            ,           ,702S006.2019.2.12  ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,            27 ,              74 ,                ,       13 ,      2019 ,           ,2019-02-13 00:00:00 ,-7.5            ,                         ,                      ,-3.3             ,                24 ,0.9             ,               14.2 ,                     ,                        ,                      ,            43 ,                0   ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,          2 ,                         ,                     ,                      ,              94 ,702S006            ,               21.3 ,QC            ,           ,702S006.2019.2.13  ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,            29 ,              53 ,                ,       14 ,      2019 ,           ,2019-02-14 00:00:00 ,-9.3            ,                         ,                      ,-6.9             ,                26 ,-4.4            ,                0   ,                     ,                        ,                      ,            47 ,                0   ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,          2 ,                         ,                     ,                      ,              81 ,702S006            ,               24.9 ,QC            ,           ,702S006.2019.2.14  ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,            28 ,              61 ,                ,       15 ,      2019 ,           ,2019-02-15 00:00:00 ,-6.5            ,                         ,                      ,-1.2             ,                25 ,4.1             ,                2.7 ,                     ,                        ,                      ,            55 ,                0   ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,          2 ,                         ,                     ,                      ,              93 ,702S006            ,               19.2 ,QC            ,           ,702S006.2019.2.15  ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,            22 ,              54 ,                ,       16 ,      2019 ,           ,2019-02-16 00:00:00 ,-11.8           ,                         ,                      ,-6.8             ,                30 ,-1.7            ,                0   ,                     ,                        ,                      ,            40 ,                0   ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,          2 ,                         ,                     ,                      ,              74 ,702S006            ,               24.8 ,QC            ,           ,702S006.2019.2.16  ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,            22 ,              55 ,                ,       17 ,      2019 ,           ,2019-02-17 00:00:00 ,-18.6           ,                         ,                      ,-13.6            ,                   ,-8.6            ,                0.2 ,                     ,                        ,                      ,               ,                0   ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,          2 ,                         ,                     ,                      ,              86 ,702S006            ,               31.6 ,QC            ,           ,702S006.2019.2.17  ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,            22 ,              45 ,                ,       18 ,      2019 ,           ,2019-02-18 00:00:00 ,-16.3           ,                         ,                      ,-11.8            ,                 2 ,-7.4            ,                0   ,                     ,                        ,                      ,            41 ,                0   ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,          2 ,                         ,                     ,                      ,              74 ,702S006            ,               29.8 ,QC            ,           ,702S006.2019.2.18  ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,            22 ,              47 ,                ,       19 ,      2019 ,           ,2019-02-19 00:00:00 ,-17.5           ,                         ,                      ,-13.4            ,                25 ,-9.3            ,                0   ,                     ,                        ,                      ,            37 ,                0   ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,          2 ,                         ,                     ,                      ,              74 ,702S006            ,               31.4 ,QC            ,           ,702S006.2019.2.19  ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,            21 ,              54 ,                ,       20 ,      2019 ,           ,2019-02-20 00:00:00 ,-19.4           ,                         ,                      ,-12.1            ,                   ,-4.7            ,                1.6 ,                     ,                        ,                      ,               ,                0   ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,          2 ,                         ,                     ,                      ,              93 ,702S006            ,               30.1 ,QC            ,           ,702S006.2019.2.20  ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,            29 ,              63 ,                ,       21 ,      2019 ,           ,2019-02-21 00:00:00 ,-7.8            ,                         ,                      ,-2.4             ,                25 ,3.1             ,                8.1 ,                     ,                        ,                      ,            44 ,                0   ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,          2 ,                         ,                     ,                      ,              94 ,702S006            ,               20.4 ,QC            ,           ,702S006.2019.2.21  ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,            29 ,              54 ,                ,       22 ,      2019 ,           ,2019-02-22 00:00:00 ,-10.7           ,                         ,                      ,-5.7             ,                25 ,-0.7            ,                0   ,                     ,                        ,                      ,            36 ,                0   ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,          2 ,                         ,                     ,                      ,              87 ,702S006            ,               23.7 ,QC            ,           ,702S006.2019.2.22  ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,            28 ,              47 ,                ,       23 ,      2019 ,           ,2019-02-23 00:00:00 ,-13.6           ,                         ,                      ,-6.3             ,                   ,1.1             ,                0   ,                     ,                        ,                      ,               ,                0   ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,          2 ,                         ,                     ,                      ,              92 ,702S006            ,               24.3 ,QC            ,           ,702S006.2019.2.23  ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,            27 ,              59 ,                ,       24 ,      2019 ,           ,2019-02-24 00:00:00 ,-2.1            ,                         ,                      ,1.1              ,                22 ,4.4             ,               14.2 ,                     ,                        ,                      ,            62 ,                0   ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,          2 ,                         ,                     ,                      ,              94 ,702S006            ,               16.9 ,QC            ,           ,702S006.2019.2.24  ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,            22 ,              54 ,                ,       25 ,      2019 ,           ,2019-02-25 00:00:00 ,-12.3           ,                         ,                      ,-5.2             ,                29 ,2               ,                0.2 ,                     ,                        ,                      ,            79 ,                0   ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,          2 ,                         ,                     ,                      ,              76 ,702S006            ,               23.2 ,QC            ,           ,702S006.2019.2.25  ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,            22 ,              42 ,                ,       26 ,      2019 ,           ,2019-02-26 00:00:00 ,-18.1           ,                         ,                      ,-15.2            ,                29 ,-12.3           ,                0.2 ,                     ,                        ,                      ,            52 ,                0   ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,          2 ,                         ,                     ,                      ,              59 ,702S006            ,               33.2 ,QC            ,           ,702S006.2019.2.26  ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,            22 ,              41 ,                ,       27 ,      2019 ,           ,2019-02-27 00:00:00 ,-20.5           ,                         ,                      ,-16.7            ,                   ,-12.9           ,                0   ,                     ,                        ,                      ,               ,                0   ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,          2 ,                         ,                     ,                      ,              68 ,702S006            ,               34.7 ,QC            ,           ,702S006.2019.2.27  ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,            22 ,              49 ,                ,       28 ,      2019 ,           ,2019-02-28 00:00:00 ,-20.9           ,                         ,                      ,-14.4            ,                   ,-7.8            ,                0   ,                     ,                        ,                      ,               ,                0   ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,          2 ,                         ,                     ,                      ,              81 ,702S006            ,               32.4 ,QC            ,           ,702S006.2019.2.28  ,
-73.74166666666666 ,45.467777777777776 ,                         ,                    ,            22 ,              39 ,                ,        1 ,      2019 ,           ,2019-03-01 00:00:00 ,-16.6           ,                         ,                      ,-10.1            ,                   ,-3.6            ,                0   ,                     ,                        ,                      ,               ,                0   ,                    ,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL ,          3 ,                         ,                     ,                      ,              77 ,702S006            ,               28.1 ,QC            ,           ,702S006.2019.3.1   ,
